longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-118.42,33.97,44.0,1462.0,240.0,562.0,237.0,4.9375,3.0,3.2491505229313993,1.408743766621565,9.649137691874321,4.0502856929296325
-122.44,37.78,37.0,1235.0,314.0,481.0,297.0,3.6875,1.0,0.8741860842304107,3.1587403314969205,9.547290149035867,4.226832954087856
-118.23,33.78,20.0,59.0,24.0,69.0,23.0,2.5588,2.0,3.3786215514201294,2.1379952316439397,10.455668213271291,4.587250910522596
-121.68,37.0,19.0,3754.0,588.0,1692.0,550.0,6.7644,3.0,2.786754367723828,3.218526573723928,7.69506901906749,2.8306526270678614
-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615,2.0,3.4898732517511233,0.924186739531842,9.046492748960764,3.3254838128113566
-118.2,33.78,48.0,1766.0,497.0,1908.0,466.0,1.9872,2.0,3.2468563764341574,1.856756313695591,8.581852799774591,3.3353527422996145
-121.31,38.02,24.0,4157.0,951.0,2734.0,879.0,2.7981,0.0,2.7959095958434865,4.1892108990463885,6.351917396374338,2.4247923594727827
-119.39,34.32,19.0,3238.0,629.0,1195.0,443.0,4.8472,2.0,2.5273872213270514,1.519659085243884,7.82879179290002,2.004730643831235
-121.98,37.14,37.0,74.0,19.0,63.0,17.0,9.5908,3.0,3.9790844940260754,4.277672511245685,11.016096710316805,5.879790900352612
-117.9,33.91,33.0,4181.0,804.0,2049.0,834.0,4.3103,3.0,3.73455556720791,2.1661652073888047,6.794215408817006,1.6457706061538673
-118.36,34.08,52.0,1902.0,488.0,848.0,478.0,2.9621,3.0,3.371789630183198,1.7999665793049435,9.040762540427572,3.752383777967472
-117.64,34.12,18.0,3605.0,534.0,1682.0,480.0,5.8407,0.0,3.28595843416363,2.555899773836796,7.773295685513841,2.5603248972792074
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,3.0,3.2322150261453078,1.3750463141632618,8.645791157932205,3.1622429057377617
-119.03,35.42,38.0,2952.0,598.0,1491.0,568.0,2.6094,0.0,2.2188897325672756,2.424803179796894,7.9796049397977225,2.759756597585024
-116.8,33.52,3.0,830.0,145.0,272.0,104.0,3.8281,0.0,4.0838860788542695,3.2114471062331598,10.053912938520401,4.585068017166352
-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882,0.0,2.7705194484269,2.8756811939093434,7.185701792563014,1.9406470567010872
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,0.0,0.91770845012224,3.4314254550265013,9.216868233415413,4.0008295928731705
-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,0.0,1.7499057343162603,3.2405173631531814,8.785359530069613,3.4743329824408615
-118.16,34.02,44.0,1218.0,374.0,1175.0,342.0,1.9688,3.0,3.297409679289775,1.5639251876383344,9.259354346929813,3.7657572107732595
-122.03,38.26,25.0,4617.0,1046.0,2685.0,1011.0,2.9576,0.0,3.143599573567879,4.61995268826511,6.084283016694574,2.694486251428745
-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,4.6406,1.0,1.220318848585571,3.290280262541845,8.16181092929974,3.079353683707224
-117.87,33.6,33.0,3120.0,602.0,1155.0,553.0,5.2949,3.0,3.391888981448249,1.2015359856436532,8.03517817955768,2.5435863202478552
-118.43,34.24,37.0,1279.0,241.0,987.0,233.0,4.0057,3.0,2.9442262883173997,0.8845214539618177,9.392879559471458,3.6542585689957825
-116.98,32.72,15.0,4209.0,680.0,1914.0,641.0,4.5135,3.0,4.2514688521727955,2.2806267994322957,7.227674923351928,2.0500051558071917
-117.96,33.81,35.0,1153.0,192.0,884.0,208.0,5.2384,3.0,3.3065251365129287,1.102603396641734,9.560400203763677,3.8550274573990775
-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,0.0,1.883381243385674,3.8262484603509375,7.626994576522993,3.1469264743398218
-118.1,33.89,36.0,769.0,142.0,498.0,137.0,4.7159,3.0,3.3139664449252937,1.3274039360182186,9.961334322068106,4.2030745348371115
-117.08,32.69,36.0,1571.0,284.0,1001.0,268.0,3.6875,2.0,3.472961498404041,0.9381317545582967,9.277675888827654,3.6221638997683776
-121.63,39.15,27.0,336.0,60.0,195.0,68.0,5.3946,0.0,2.009092182457191,3.9599148080280013,10.458350898519019,5.140513088045844
-116.53,33.95,18.0,2990.0,648.0,1280.0,532.0,2.625,0.0,3.4937842919055107,2.5152012494750178,7.97775572722912,2.729072986338867
-121.75,39.4,29.0,1687.0,327.0,864.0,334.0,2.4943,0.0,1.138576273244198,3.7710773712058745,9.304679791231559,4.243411059949842
-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,3.0,1.7818343340881424,2.6928059717490638,9.111853050743498,3.7747808308512276
-117.13,32.71,35.0,614.0,180.0,691.0,164.0,1.6953,2.0,3.7097477985451865,1.7508860634541463,9.96558819196702,4.3024880137451635
-119.82,34.44,28.0,1992.0,531.0,1622.0,509.0,2.7689,2.0,2.150711720790232,1.3042796138098658,8.081712016976105,2.2898782503218933
-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714,0.0,4.49719650592293,3.6002995614800968,6.354893579222547,2.209581577401202
-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,3.0,3.4081478626196415,1.896356100198073,8.738028247282779,3.509925809225046
-122.28,37.8,52.0,96.0,31.0,191.0,34.0,0.75,1.0,2.8537217858909782,4.176755827831177,11.028290096273908,5.787317360631796
-118.01,33.71,18.0,6565.0,1357.0,3079.0,1248.0,4.7515,3.0,5.454757936227842,4.532091867096144,4.484036841632415,2.064957213469598
-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,3.0,3.0149708122420042,0.9223983250041462,9.282291121659117,3.5160042325106864
-121.52,39.51,30.0,3085.0,610.0,1688.0,575.0,2.334,0.0,1.5686296180175234,3.9034662089872736,8.037272478861208,3.44354044869918
-117.78,34.09,32.0,2643.0,516.0,1862.0,478.0,3.7177,0.0,2.8057337022419615,1.9978369245329426,8.025313500985215,2.63095573467913
-118.47,34.42,25.0,3223.0,524.0,1763.0,508.0,5.2887,3.0,3.0864231988472506,1.4105908388247472,7.770642539747511,2.131028926666537
-116.24,33.76,9.0,1961.0,595.0,966.0,275.0,3.8125,0.0,3.7710028906465975,2.697997506098762,8.736718440260233,3.4143949908525704
-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,3.0,4.697852991182849,2.961320382345053,7.34256685213547,2.615698092309657
-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,3.0,3.6248776534131113,2.2014486943839633,7.846668384314242,2.3690724389124242
-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,0.0,3.603163783160093,3.1748034507193483,6.658942680092247,1.812289586987471
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,1.0,0.829371986218195,3.0763596392918866,9.278697451553963,4.0117276373742365
-117.3,34.15,38.0,740.0,163.0,332.0,138.0,2.4107,0.0,3.207080332597401,2.4182462766021637,10.121357493588736,4.539930585628546
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,1.0,1.8095261795725255,3.494511454049208,8.86938808936669,4.079989339591578
-121.77,36.53,18.0,2321.0,358.0,803.0,341.0,10.1854,3.0,3.962996966230442,4.113313472673058,9.326750014010809,4.650130573694062
-117.93,34.05,36.0,1340.0,221.0,848.0,244.0,4.1731,3.0,3.1318644289656694,0.831004436246965,9.447384143198171,3.705834863315367
-121.75,36.96,19.0,3461.0,634.0,2790.0,607.0,4.7569,3.0,2.6382800396460104,3.1394953073039567,7.084609335712934,2.1579851326371684
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,1.0,1.528081404572028,3.3643772594438293,8.663350105517265,3.7637292609713904
-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,1.0,2.7819717419992713,4.054650474455387,6.294585722229699,2.3705674613789816
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,3.0,1.8297307590583094,2.7854493826859383,8.401488787122416,3.1098482346420226
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,3.0,4.5701804334224185,3.2008664223712353,9.55738003144141,4.492726875744476
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,2.0,3.503290904385489,1.2651409222860064,9.8250346446032,4.080633321517712
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,0.0,1.8290082367054379,3.6341462356615253,8.226682928015043,3.332676161224897
-120.29,37.94,17.0,1459.0,297.0,753.0,271.0,3.05,0.0,1.5112256046898378,3.1644375443972876,9.245091837667369,3.83585311461605
-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,3.0,2.259656623818545,3.4856232189294727,7.748120740194362,3.138393641227981
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,3.0,1.8123491852093871,2.665846032954386,8.429602786964303,3.2200539333891847
-119.95,38.95,21.0,2046.0,580.0,952.0,353.0,1.7245,0.0,1.5771383448580285,3.4176486053671047,8.723242794006065,3.585559973978812
-118.56,34.19,35.0,782.0,144.0,425.0,140.0,5.4548,3.0,3.2095500026348716,1.5188905093698235,9.960904325747364,4.221919064992158
-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,0.0,4.607984876704916,4.112250994109155,5.748361903421453,2.0169391359595896
-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,3.0,3.3092501879602363,3.884741134251418,6.179849602510838,2.0767417925934435
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,3.0,1.983433394316109,2.5625072087778027,8.35443775895123,2.9462888946740664
-119.38,36.55,31.0,2342.0,439.0,1411.0,465.0,3.017,0.0,1.524025278486728,2.416076703640994,8.361120963047098,2.9409930172485854
-120.59,35.12,27.0,3055.0,677.0,1407.0,610.0,2.1702,3.0,2.4815667856350583,2.076225423932417,7.7233335881745395,2.2370526901635293
-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,0.0,1.4561824955385176,4.016197006412911,8.58831284988947,3.932773791388342
-118.19,33.94,45.0,1871.0,371.0,1315.0,382.0,3.3661,3.0,3.2066422607131155,1.2285625162977687,8.951904294765871,3.4635217970083394
-122.35,37.97,43.0,2178.0,482.0,1545.0,471.0,2.5863,1.0,1.30863540519733,3.3503989386626025,8.644258379795698,3.7245384080955506
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,1.0,1.1277326091946775,3.1237638708860085,9.432741903340165,4.196156741889278
-117.98,33.86,26.0,1240.0,285.0,781.0,315.0,4.1287,3.0,3.139055965366225,0.7828345697970956,9.219724559589952,3.4084557589473246
-122.49,37.69,36.0,1344.0,258.0,782.0,265.0,4.5,2.0,1.282292859969572,2.972025538282558,9.485655940752604,4.1281613024832895
-121.84,37.26,5.0,1808.0,340.0,825.0,339.0,5.0509,3.0,2.718309736035203,3.3378318904319464,9.032759986167557,3.7770094575704496
-117.63,34.37,20.0,7052.0,1306.0,2197.0,810.0,3.7252,0.0,4.423718509638377,4.053145934001239,5.400940433075014,1.8190212633157818
-118.3,33.91,34.0,1617.0,493.0,1530.0,500.0,2.6182,3.0,3.084098739888531,1.0583577343540345,8.46489579980037,2.852243414604247
-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,3.8147,3.0,3.6600548857268693,1.2588621591820979,8.438392445213845,2.790846440704727
-119.3,36.34,27.0,1515.0,358.0,1178.0,309.0,1.4432,0.0,1.9344939454560135,2.654552610318389,9.017574264540967,3.5645301636287394
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514,2.0,4.086310899723119,4.657750692093267,10.91112901859904,5.959791680866203
-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729,0.0,1.8792352423156253,2.699847873808376,9.559800834374583,3.9829778271446807
-118.09,34.06,31.0,1146.0,289.0,1163.0,258.0,2.2083,3.0,3.1145942772213018,1.133353374869493,9.269707644942768,3.533993990615255
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,1.0,2.500205699762121,3.913610363319819,7.695409989627508,3.5568670000874034
-118.56,34.17,35.0,2987.0,391.0,1244.0,387.0,7.1322,3.0,3.410580227282291,1.8351201291440837,8.596635197130594,3.2748938373288117
-117.1,32.83,16.0,1049.0,154.0,467.0,160.0,6.2047,3.0,4.179481067818193,2.125080591960201,9.848506093279696,4.245870104955055
-118.28,34.08,42.0,997.0,374.0,982.0,372.0,2.9423,3.0,3.1103332952317997,1.1850375309721377,9.245319120918722,3.6437464990634645
-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,0.0,2.8688068860340588,4.12736057891812,6.462754251966285,2.372020935137682
-117.01,32.79,31.0,3776.0,815.0,1886.0,799.0,3.4421,3.0,4.131731858245592,2.1038264915714677,7.103208530852037,2.048821443680736
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,1.0,4.975395387251384,5.754387683317237,4.51820905137862,3.2719037694222974
-117.94,33.77,32.0,714.0,142.0,654.0,154.0,4.5052,3.0,3.323442462401613,1.1775762582381735,9.845975083652869,4.055221084875093
-122.39,40.6,22.0,2195.0,489.0,1021.0,460.0,1.4125,0.0,1.9680635853821644,4.516707014766844,8.982736194964126,4.385069797423292
-118.25,34.11,43.0,2230.0,583.0,1667.0,543.0,2.8667,3.0,3.2245329103857987,1.473118849757335,8.248876239470592,2.8933364121714353
-117.14,32.75,20.0,1182.0,379.0,678.0,326.0,2.1937,2.0,3.581535186358266,1.5330093869532608,9.21730175113382,3.5182855196305196
-122.69,39.04,9.0,254.0,50.0,66.0,29.0,2.7639,0.0,2.653970803501165,4.593723006576227,10.649501774203031,5.43629694822855
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,3.0,3.477016234610794,2.0871559082627997,6.865227086681255,1.5588558174854115
-117.88,33.84,25.0,1781.0,349.0,918.0,378.0,3.9286,3.0,3.136319523697066,0.6823137411832186,8.873362285269351,3.077860531143825
-122.07,37.68,36.0,1815.0,426.0,1280.0,431.0,3.25,1.0,0.576193459187052,2.96098441508483,8.746506934736509,3.5264084237268416
-118.5,34.23,26.0,3082.0,573.0,1590.0,586.0,4.5167,3.0,3.045118546958021,1.273242993020889,7.7119190577624455,2.012474942794803
-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,3.0,3.350916720864821,1.2705885321809918,9.215099580576698,3.7114003508567057
-118.32,34.26,24.0,5106.0,1010.0,2310.0,957.0,4.4375,3.0,4.075502408187021,2.97617939702356,5.910059826711155,1.0628810560254427
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,3.0,3.2760604010989725,1.2552622887729772,8.921418341562442,3.472656814337878
-121.0,37.67,26.0,90.0,18.0,47.0,18.0,1.125,0.0,2.379717270296765,3.7969145175714023,10.703626758820004,5.225517812122948
-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,0.0,1.7269192495451768,3.5936934025621046,7.889512743540548,3.0023595677642017
-117.07,32.76,14.0,2523.0,545.0,1297.0,525.0,2.3886,2.0,3.7452860031886575,1.875178222450915,8.166555648863334,2.6444696714739533
-118.14,34.09,28.0,4164.0,1127.0,2934.0,1014.0,2.7483,3.0,4.349730780138262,3.272836798397545,5.816263385380679,1.52104019317828
-117.86,33.8,35.0,1683.0,347.0,1242.0,335.0,3.5172,3.0,3.1481125758196904,0.6009170726702492,8.946452708463589,3.2493158785532965
-117.06,32.79,17.0,2524.0,332.0,771.0,317.0,8.7604,3.0,4.678721029887243,2.8937543313593874,9.206884030897621,4.1403024924184315
-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,3.0,3.0597004646938575,1.2271971935574448,7.795791014588756,2.2485278343490154
-117.28,33.89,33.0,6982.0,1371.0,5650.0,1195.0,2.5379,0.0,6.265190839961988,5.859035417322846,3.9633746952617352,3.5377977594934316
-121.84,39.72,52.0,1457.0,389.0,802.0,342.0,0.9566,0.0,2.4366548345291608,4.434223333073301,9.844890614631177,5.145670542146347
-119.83,36.78,30.0,3162.0,640.0,1660.0,639.0,2.8359,0.0,1.7684171569444567,2.8218787947624295,7.609341396637638,2.4572863226555484
-117.31,32.98,17.0,2789.0,648.0,849.0,345.0,4.1012,2.0,3.4412422582612407,1.3603424669514994,8.31289134126652,2.618558346862171
-117.66,35.6,14.0,1740.0,391.0,850.0,317.0,2.5812,0.0,2.7218040472246026,2.5377035852992575,8.931722732596725,3.3976473810649774
-121.27,38.12,44.0,2356.0,482.0,1043.0,443.0,2.4949,0.0,1.4332300406238507,3.42789554942138,8.86619634395073,3.928318739148085
-122.34,37.58,50.0,2784.0,743.0,1622.0,698.0,3.8413,2.0,2.255065314156291,3.4473362915416326,7.995029378012768,3.461485564674378
-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,3.0,4.167052150155321,2.1458570536233164,9.993305578908586,4.372317482688421
-119.77,36.81,25.0,1565.0,271.0,661.0,275.0,3.4279,0.0,1.4191986940353356,2.582983691585434,9.248608121118805,3.680953190561864
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,0.0,1.8034413017351085,2.7807448260545162,8.100737769192419,2.7192029597760934
-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,3.0,4.084426764786026,1.9368906876276606,9.34556654073998,3.7662756476768924
-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,0.0,1.5677790702511398,3.528768152599383,8.32965617962268,3.2878354417559623
-118.3,34.16,35.0,3213.0,874.0,2401.0,819.0,2.8342,3.0,3.6327519218464843,2.294744291366181,6.884107354277736,1.8283970113425314
-121.91,37.47,13.0,5377.0,744.0,2759.0,760.0,6.868,3.0,3.7181984233643828,4.209082124197574,6.498919063579967,2.65747576302594
-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,0.0,1.6575613742667816,2.6946972095526416,8.328910847861328,2.8989680303851486
-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,4.7222,3.0,3.117115923322119,0.8897589403378542,9.368860175622682,3.6542465853797905
-122.05,38.25,39.0,199.0,36.0,101.0,38.0,6.2299,0.0,2.3814067072650342,4.022093358756452,10.72394676796501,5.448519514181083
-119.52,34.39,23.0,1414.0,365.0,889.0,345.0,2.6397,2.0,2.239266172787727,1.2504992319016563,8.910696290397905,3.0463601695648044
-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5,3.0,4.5414302695971855,2.671030533653518,7.99856323189706,3.083347923524411
-117.97,33.76,28.0,1386.0,272.0,901.0,294.0,4.7464,3.0,3.194703612831232,0.7861982393422132,9.201272148679381,3.428961391082222
-117.43,34.11,17.0,4109.0,884.0,2544.0,780.0,2.7757,0.0,3.818013679593832,3.2452086860437928,6.509789812774106,1.8168067529842582
-118.21,33.97,43.0,1751.0,400.0,1558.0,379.0,3.0313,3.0,3.1698803875031034,1.18922232671633,8.824069565292655,3.3200805981051174
-117.12,32.71,24.0,421.0,101.0,396.0,113.0,0.6433,2.0,4.000574430676977,2.3715356908403717,10.275987317983086,4.616049333531535
-120.66,40.42,35.0,1450.0,325.0,717.0,297.0,2.5074,0.0,1.2874825355384223,3.7920450838853896,9.538113283824229,4.464779690078418
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,0.0,1.8971485151362497,3.830947890612208,10.602275735068751,5.191002903035
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,3.0,4.147732019555074,2.9570420933973067,6.447865857652998,1.8855611052991226
-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,3.0,3.1794331585689015,0.8230361722571637,9.469282210245131,3.7178884261052056
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,3.0,8.183206354055615,7.4414397441819755,2.7181963945928604,4.947170906831006
-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,1.0,6.186917249155031,6.847141285823412,3.4397260738337523,4.1745352035513
-124.13,40.79,32.0,2017.0,359.0,855.0,346.0,3.5833,2.0,2.0264100189608074,4.472225608944646,9.487662026319642,4.793784710934734
-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,0.0,1.5138156192295276,3.378219274966112,9.552632573247877,4.215640222044792
-117.92,33.85,44.0,1231.0,258.0,682.0,244.0,3.2344,3.0,3.33485160216227,1.3246777651894104,9.657126967469269,4.037419536104703
-118.04,33.98,28.0,1617.0,507.0,1158.0,486.0,1.9688,3.0,3.1712040460204727,1.2507858256307538,8.591737098221667,2.9392754729461124
-122.27,37.83,49.0,1215.0,282.0,570.0,264.0,1.4861,1.0,1.974748710399253,3.6328766964222403,9.923735745970314,4.807904206225846
-122.3,38.29,48.0,2278.0,477.0,1219.0,453.0,2.9643,1.0,1.533528532764116,3.5018688201564205,8.888860263101385,4.032433617020033
-123.02,38.54,35.0,2157.0,487.0,768.0,322.0,3.2315,3.0,1.812051607379842,3.3938037898308147,9.135163082743679,4.066106550975745
-122.42,40.59,24.0,5045.0,972.0,2220.0,979.0,2.6792,0.0,3.1887739858062103,5.15788749302506,6.650148849111899,3.4981391348406525
-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,3.0,3.925333443946857,2.8371214410254293,6.223308212606609,1.492044636763074
-118.3,33.94,36.0,2041.0,531.0,1390.0,464.0,2.0114,3.0,3.1455440258964718,1.3066846876008975,8.492577233555922,2.9598300794825736
-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,3.0,3.8033140026900893,2.1569543698608373,7.685241459040468,2.438440444229518
-118.36,34.15,34.0,3659.0,921.0,1338.0,835.0,3.6202,3.0,3.3930336280205142,1.9234048268116934,7.058391757102797,1.7293412273261304
-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,1.0,2.5473001353727813,3.813417934189536,8.470269173703544,3.906733311191435
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,0.0,3.6345140914805043,2.67997463829425,9.704457493087181,4.158040997525981
-121.28,38.11,10.0,2974.0,588.0,1559.0,568.0,3.8825,0.0,2.006823266518547,3.7137948366511404,7.849053819595715,3.003731762465058
-117.88,33.7,24.0,534.0,88.0,249.0,74.0,5.3254,3.0,3.6155814454590045,1.7682573056850746,10.175066157228189,4.383116975992573
-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,3.0,3.1561056857892997,1.0721590267302963,8.649924874588992,3.0682893038293737
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,2.0,1.622484625718444,3.232921436901487,9.599887168203379,4.336551589597914
-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,3.0,3.295585116470766,1.6444652425381794,9.940080780860018,4.278799394087009
-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097,3.0,4.212804203752344,2.3057139211692537,7.977145587343591,2.6791949913144095
-122.41,37.66,40.0,1294.0,308.0,1177.0,301.0,3.6667,2.0,1.2623249882507468,2.943819299076918,9.295416006745679,4.007972208553521
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,3.0,3.2183671332492563,0.9559325151016551,8.216549311757403,2.6685998186295365
-122.48,37.57,34.0,4648.0,806.0,2282.0,814.0,4.5556,2.0,2.531370436444105,3.6776681508558133,6.742323178157273,2.469803581487987
