longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-122.26,38.0,5.0,6265.0,908.0,3326.0,872.0,6.2073,1.0
-122.02,37.94,19.0,3192.0,612.0,1317.0,594.0,4.125,1.0
-120.72,37.38,22.0,1311.0,319.0,1455.0,340.0,2.2813,0.0
-121.06,37.66,6.0,3655.0,598.0,1993.0,596.0,4.6053,0.0
-118.4,34.16,35.0,1354.0,284.0,501.0,262.0,3.8056,3.0
-122.37,37.94,49.0,969.0,229.0,599.0,195.0,1.3167,1.0
-117.3,33.25,22.0,2329.0,419.0,1456.0,381.0,3.7933,3.0
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,2.0
-117.95,33.92,18.0,2825.0,660.0,1590.0,643.0,3.6106,3.0
-117.22,32.75,34.0,6001.0,1111.0,2654.0,1072.0,4.5878,2.0
-118.25,34.17,52.0,1532.0,292.0,631.0,275.0,5.1242,3.0
-117.06,32.57,17.0,2252.0,378.0,1776.0,365.0,4.6364,2.0
-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5.3099,3.0
-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,4.1304,3.0
-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,0.0
-118.07,33.86,28.0,1789.0,352.0,1347.0,330.0,3.425,3.0
-118.34,33.8,34.0,1730.0,427.0,1008.0,393.0,3.9408,3.0
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,1.0
-117.39,34.07,15.0,1966.0,331.0,1118.0,323.0,3.8558,0.0
-118.15,34.03,43.0,2006.0,472.0,1687.0,463.0,1.7991,3.0
-117.67,35.65,18.0,2737.0,589.0,1128.0,533.0,2.8,0.0
-118.26,34.14,6.0,1727.0,506.0,1200.0,439.0,4.1083,3.0
-116.74,33.62,11.0,2385.0,661.0,682.0,242.0,2.9141,0.0
-118.45,34.15,20.0,3876.0,799.0,1334.0,753.0,4.5656,3.0
-117.93,33.83,32.0,1792.0,411.0,1131.0,381.0,2.4942,3.0
-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,6.0666,1.0
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,3.0
-122.54,37.96,33.0,2534.0,495.0,996.0,449.0,4.3083,1.0
-119.24,34.28,41.0,1280.0,240.0,608.0,252.0,4.4038,2.0
-118.23,34.18,47.0,1853.0,345.0,757.0,310.0,3.6875,3.0
-118.83,34.14,16.0,1316.0,194.0,450.0,173.0,10.1597,2.0
-117.31,33.18,16.0,1835.0,430.0,599.0,399.0,2.0147,2.0
-122.26,37.78,52.0,1045.0,239.0,496.0,216.0,2.9213,1.0
-121.32,39.43,18.0,1860.0,409.0,741.0,349.0,1.8672,0.0
-118.4,34.15,44.0,2515.0,510.0,967.0,484.0,5.0754,3.0
-118.01,33.78,26.0,2343.0,377.0,1166.0,373.0,6.0,3.0
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049,1.0
-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4.2685,3.0
-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,3.0
-115.72,32.75,16.0,348.0,99.0,123.0,54.0,2.0938,0.0
-117.87,33.76,6.0,2992.0,1194.0,3800.0,1130.0,2.246,3.0
-120.09,36.19,12.0,1923.0,559.0,2809.0,535.0,1.4191,0.0
-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625,3.0
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833,2.0
-121.18,41.31,22.0,2124.0,432.0,829.0,313.0,2.4519,0.0
-117.54,33.76,5.0,5846.0,1035.0,3258.0,1001.0,4.7965,3.0
-117.84,33.76,22.0,378.0,78.0,196.0,81.0,3.6806,3.0
-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269,1.0
-121.97,37.97,24.0,1330.0,183.0,656.0,205.0,5.0092,0.0
-118.41,34.27,38.0,858.0,203.0,1250.0,204.0,2.9219,3.0
-122.89,38.42,28.0,2388.0,437.0,1015.0,381.0,5.1512,3.0
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,3.2279,3.0
-118.32,34.16,46.0,2345.0,453.0,1031.0,427.0,4.3173,3.0
-118.36,33.92,19.0,2807.0,883.0,1546.0,815.0,2.6375,3.0
-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,0.0
-122.12,37.89,30.0,3227.0,733.0,1260.0,684.0,4.125,1.0
-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,3.0
-118.42,34.05,38.0,4888.0,1126.0,1698.0,937.0,4.8304,3.0
-121.83,37.29,10.0,1828.0,453.0,1356.0,409.0,4.5943,3.0
-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,3.0
-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,3.3869,0.0
-121.21,38.67,19.0,2987.0,626.0,1610.0,605.0,3.0533,0.0
-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617,2.0
-118.64,34.18,33.0,3808.0,623.0,1784.0,615.0,5.1641,3.0
-122.44,37.8,52.0,2869.0,594.0,500.0,335.0,5.0376,1.0
-118.23,33.95,43.0,1683.0,520.0,2190.0,494.0,2.2391,3.0
-119.2,36.28,22.0,2295.0,508.0,1654.0,478.0,1.684,0.0
-118.06,33.88,17.0,7187.0,1073.0,3844.0,1068.0,6.5901,3.0
-121.66,36.71,27.0,4131.0,886.0,2002.0,815.0,3.2929,3.0
-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,3.0
-117.96,33.76,24.0,1328.0,290.0,1012.0,306.0,4.2813,3.0
-122.39,37.6,44.0,2304.0,384.0,986.0,379.0,4.652,2.0
-118.44,34.19,29.0,1599.0,459.0,1143.0,438.0,2.4583,3.0
-118.52,34.2,35.0,2891.0,594.0,1757.0,581.0,4.3571,3.0
-117.07,32.58,25.0,1607.0,280.0,899.0,260.0,3.8194,2.0
-118.31,33.79,35.0,2290.0,563.0,1374.0,530.0,3.2472,3.0
-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,0.0
-122.02,38.26,8.0,2894.0,602.0,1566.0,572.0,3.6335,0.0
-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,1.0
-121.42,37.74,19.0,1393.0,367.0,915.0,355.0,1.1957,0.0
-118.05,34.08,34.0,572.0,154.0,752.0,182.0,2.0433,3.0
-122.28,37.53,25.0,3710.0,1015.0,2068.0,958.0,3.5445,2.0
-122.86,38.1,44.0,2602.0,509.0,691.0,343.0,4.3125,2.0
-117.17,34.25,15.0,4236.0,753.0,703.0,255.0,3.5625,0.0
-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,0.0
-121.53,39.52,30.0,1030.0,161.0,448.0,159.0,2.4821,0.0
-120.99,37.66,39.0,1748.0,329.0,831.0,302.0,2.5938,0.0
-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,0.0
-120.67,37.97,9.0,7450.0,1475.0,2233.0,930.0,2.6528,0.0
-121.97,39.79,16.0,1453.0,299.0,904.0,286.0,3.5735,0.0
-117.35,34.5,10.0,2163.0,392.0,1174.0,362.0,3.375,0.0
-116.89,34.27,13.0,3661.0,770.0,567.0,228.0,4.4063,0.0
-118.19,34.05,46.0,1051.0,302.0,1435.0,305.0,1.6667,3.0
-117.32,33.23,24.0,2580.0,604.0,982.0,569.0,1.6402,2.0
-118.24,34.12,41.0,1213.0,301.0,801.0,300.0,3.1806,3.0
-117.93,33.68,33.0,2664.0,432.0,1197.0,429.0,5.069,3.0
-118.35,33.99,48.0,2741.0,439.0,1115.0,459.0,5.0514,3.0
-122.56,41.69,21.0,2010.0,360.0,947.0,306.0,2.4107,0.0
-121.42,38.65,21.0,2274.0,495.0,1157.0,445.0,2.098,0.0
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,0.0
-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088,3.0
-122.16,37.44,34.0,2199.0,529.0,1193.0,532.0,4.2972,1.0
-118.0,33.94,35.0,2603.0,482.0,1305.0,507.0,3.9543,3.0
-118.44,34.03,37.0,975.0,189.0,489.0,202.0,4.2434,3.0
-122.65,41.72,15.0,3643.0,801.0,1784.0,743.0,1.8533,0.0
-122.29,37.53,35.0,2043.0,511.0,1089.0,504.0,3.0278,2.0
-121.92,38.02,8.0,2750.0,479.0,1526.0,484.0,5.102,0.0
-120.98,37.71,22.0,434.0,89.0,195.0,86.0,2.4211,0.0
-115.4,32.86,19.0,1087.0,171.0,649.0,173.0,3.3182,0.0
-117.39,34.11,16.0,1140.0,181.0,627.0,206.0,4.9444,0.0
-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,0.0
-115.49,32.67,24.0,1266.0,275.0,1083.0,298.0,1.4828,0.0
-118.45,34.16,33.0,2544.0,500.0,1035.0,492.0,4.475,3.0
-121.47,41.12,22.0,2737.0,512.0,1168.0,442.0,2.83,0.0
-118.18,34.05,41.0,616.0,196.0,814.0,180.0,3.3333,3.0
-117.18,32.76,8.0,3694.0,997.0,1297.0,807.0,3.6492,2.0
-121.82,37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,3.0
-120.66,35.5,19.0,1861.0,364.0,1040.0,363.0,3.3125,3.0
-120.45,34.96,11.0,1299.0,280.0,1158.0,223.0,2.5556,3.0
-118.32,34.17,47.0,2589.0,465.0,1284.0,485.0,5.1008,3.0
-122.42,37.78,26.0,812.0,507.0,628.0,445.0,2.3304,1.0
-119.61,36.33,32.0,1492.0,284.0,926.0,264.0,3.0139,0.0
-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,3.0
-118.29,33.93,41.0,896.0,198.0,605.0,168.0,2.2778,3.0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,1.0
-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,5.6029,0.0
-117.03,32.75,24.0,7879.0,1655.0,3898.0,1534.0,3.0897,2.0
-122.01,38.44,12.0,2344.0,354.0,1035.0,321.0,4.9773,0.0
-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,0.0
-122.44,37.79,52.0,2083.0,491.0,1224.0,483.0,4.0882,1.0
-122.01,37.94,18.0,2077.0,298.0,937.0,292.0,6.3809,1.0
-118.22,33.9,35.0,1649.0,424.0,1786.0,388.0,1.4091,3.0
-122.08,37.97,9.0,2643.0,439.0,1105.0,467.0,6.6579,1.0
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,0.0
-118.17,33.79,36.0,948.0,303.0,1042.0,301.0,1.55,2.0
-121.83,37.4,27.0,1145.0,150.0,492.0,160.0,5.716,3.0
-117.39,33.97,48.0,1915.0,348.0,1060.0,376.0,3.4044,0.0
-117.42,33.89,4.0,80.0,10.0,55.0,13.0,7.7197,0.0
-117.15,32.77,16.0,2056.0,631.0,847.0,569.0,2.9576,2.0
-121.68,39.11,19.0,1366.0,220.0,596.0,203.0,4.0625,0.0
-118.43,34.03,39.0,1733.0,429.0,855.0,387.0,3.2308,3.0
-117.74,34.05,30.0,1185.0,317.0,1466.0,302.0,2.625,0.0
-121.82,37.32,10.0,2506.0,623.0,2634.0,622.0,3.135,3.0
-118.0,33.83,26.0,1718.0,385.0,1022.0,368.0,3.9333,3.0
-121.91,37.44,24.0,1212.0,251.0,799.0,242.0,5.0808,3.0
-118.66,34.23,18.0,897.0,142.0,263.0,110.0,6.1288,3.0
-118.39,34.14,19.0,5076.0,1034.0,2021.0,960.0,5.5683,3.0
-123.22,39.16,32.0,1149.0,187.0,499.0,208.0,3.6587,3.0
-119.8,36.86,7.0,6434.0,1201.0,2733.0,1045.0,3.7656,0.0
-122.48,38.48,29.0,2278.0,397.0,765.0,322.0,4.6379,0.0
-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369,3.0
-118.38,34.18,32.0,3553.0,1060.0,3129.0,1010.0,2.5603,3.0
-118.51,34.21,36.0,2396.0,421.0,1064.0,398.0,4.7,3.0
-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,0.0
-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,3.0
-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,0.0
-117.95,33.88,34.0,1939.0,355.0,817.0,314.0,3.6705,3.0
-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392,3.0
-122.14,38.01,50.0,1760.0,341.0,741.0,316.0,4.5,1.0
-122.27,37.45,41.0,830.0,136.0,353.0,153.0,6.3824,2.0
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,0.0
-121.42,36.57,13.0,2685.0,621.0,2474.0,573.0,2.8775,3.0
-121.3,38.65,26.0,3192.0,447.0,1132.0,418.0,4.5278,0.0
-117.97,33.73,27.0,2097.0,325.0,1217.0,331.0,5.7121,3.0
-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,3.0
-117.14,32.92,6.0,3069.0,750.0,1541.0,736.0,3.814,3.0
-117.96,33.87,27.0,890.0,289.0,416.0,200.0,3.141,3.0
-119.09,35.3,3.0,2821.0,519.0,1353.0,495.0,3.6852,0.0
-120.52,35.24,5.0,4413.0,804.0,2003.0,725.0,5.0267,3.0
-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,3.0
-122.56,40.75,20.0,1182.0,250.0,512.0,210.0,1.7935,0.0
-124.13,40.8,31.0,2152.0,462.0,1259.0,420.0,2.2478,2.0
-118.07,34.11,47.0,832.0,194.0,419.0,156.0,3.1576,3.0
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,3.0
-117.13,32.7,35.0,365.0,98.0,463.0,112.0,2.5588,2.0
-118.59,34.21,34.0,2389.0,521.0,1560.0,514.0,4.8333,3.0
-117.43,33.55,8.0,446.0,62.0,188.0,68.0,9.4356,3.0
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,1.0
-118.22,34.22,39.0,2686.0,417.0,1094.0,402.0,7.0059,3.0
-118.25,34.09,52.0,2050.0,429.0,957.0,418.0,3.5603,3.0
-116.29,34.18,15.0,4203.0,966.0,1756.0,695.0,2.182,0.0
-121.91,37.28,29.0,5650.0,817.0,2098.0,813.0,6.4285,3.0
-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,3.0
-117.11,32.7,37.0,2045.0,502.0,1920.0,472.0,1.8125,2.0
-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,0.0
-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,6.5138,0.0
-117.64,34.07,43.0,1970.0,379.0,1036.0,391.0,3.2083,0.0
-118.18,34.03,44.0,1629.0,420.0,1893.0,387.0,2.2991,3.0
-121.2,38.67,10.0,3875.0,668.0,1632.0,593.0,4.6902,0.0
-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3.0962,1.0
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,0.0
-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,0.0
-122.45,37.72,45.0,964.0,173.0,613.0,201.0,2.9119,1.0
-121.97,37.25,21.0,2775.0,389.0,856.0,350.0,7.9135,3.0
-117.12,32.9,13.0,1743.0,363.0,854.0,353.0,4.6667,3.0
-121.27,38.69,16.0,3389.0,597.0,1674.0,568.0,4.4489,0.0
-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161,3.0
-116.96,33.62,8.0,1003.0,167.0,388.0,140.0,4.2917,0.0
-121.48,38.55,52.0,2508.0,360.0,832.0,345.0,7.1035,0.0
-117.96,33.65,23.0,5379.0,684.0,1826.0,555.0,7.0151,3.0
-121.95,37.35,36.0,832.0,211.0,545.0,211.0,3.2813,3.0
-118.22,33.98,32.0,2643.0,737.0,2784.0,711.0,2.5352,3.0
-118.16,34.04,45.0,332.0,70.0,302.0,60.0,3.1895,3.0
-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,3.0
-122.16,38.02,40.0,1800.0,290.0,761.0,277.0,5.1265,1.0
-117.2,32.83,36.0,1089.0,240.0,623.0,226.0,2.5909,2.0
-122.41,40.55,19.0,3753.0,761.0,1952.0,738.0,3.0954,0.0
-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448,0.0
-122.87,38.68,32.0,4073.0,718.0,2053.0,629.0,3.7352,3.0
-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,3.7644,3.0
-116.39,34.15,15.0,5583.0,1149.0,2709.0,964.0,1.9779,0.0
-118.43,33.83,19.0,6206.0,1611.0,2455.0,1472.0,5.145,2.0
-117.21,32.89,14.0,3114.0,773.0,1592.0,776.0,3.3176,2.0
-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,0.0
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,3.0
-118.61,34.16,29.0,4364.0,647.0,1550.0,624.0,6.8107,3.0
-121.57,39.78,18.0,2221.0,459.0,952.0,440.0,2.0458,0.0
-117.44,34.08,15.0,5024.0,992.0,3208.0,981.0,3.6025,0.0
-117.41,33.93,35.0,793.0,150.0,669.0,128.0,4.0156,0.0
-118.43,34.23,35.0,2049.0,390.0,1286.0,385.0,4.4432,3.0
-117.7,34.07,33.0,1552.0,288.0,1326.0,303.0,3.7969,0.0
-122.41,37.8,52.0,1394.0,395.0,1700.0,400.0,2.75,1.0
-117.98,33.75,24.0,3865.0,802.0,2670.0,772.0,3.8158,3.0
-119.27,34.26,23.0,3578.0,753.0,1455.0,649.0,4.1898,2.0
-118.42,33.78,36.0,2093.0,303.0,802.0,300.0,8.0957,2.0
-121.25,38.7,16.0,3262.0,533.0,1794.0,543.0,4.2464,0.0
-118.31,33.81,30.0,1773.0,356.0,905.0,352.0,4.3056,3.0
-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,3.0
-122.43,37.78,26.0,3587.0,1034.0,1821.0,936.0,2.6392,1.0
-118.11,33.86,35.0,1255.0,252.0,685.0,279.0,4.2,3.0
-118.25,34.13,52.0,322.0,88.0,229.0,89.0,2.125,3.0
-118.0,33.85,34.0,1078.0,205.0,575.0,206.0,4.5083,3.0
-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,2.0
-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,1.0
-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,0.0
-117.31,33.17,7.0,2349.0,312.0,809.0,282.0,5.552,2.0
-118.22,33.92,23.0,926.0,409.0,1856.0,408.0,2.1366,3.0
-119.78,36.86,10.0,2902.0,363.0,1200.0,363.0,8.3608,0.0
-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,0.0
-117.87,35.73,13.0,2566.0,449.0,1181.0,414.0,4.1518,0.0
-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,0.0
-117.98,33.77,7.0,2252.0,570.0,1576.0,550.0,3.6333,3.0
-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,0.0
-119.77,36.86,7.0,4139.0,544.0,1843.0,562.0,8.2737,0.0
-117.69,33.63,23.0,1444.0,260.0,792.0,253.0,4.9079,3.0
-117.71,33.61,26.0,2280.0,550.0,669.0,502.0,2.3438,3.0
-117.81,33.82,22.0,2898.0,335.0,1057.0,324.0,10.8111,3.0
-118.39,34.07,33.0,5301.0,1281.0,2243.0,1159.0,4.2386,3.0
-121.98,37.36,33.0,1582.0,272.0,809.0,267.0,5.7059,3.0
-118.44,34.31,22.0,3182.0,822.0,2661.0,746.0,2.7472,3.0
-117.94,33.82,34.0,1347.0,212.0,676.0,201.0,3.8828,3.0
-118.42,34.18,31.0,2887.0,646.0,1626.0,637.0,3.6745,3.0
-122.45,40.85,20.0,2701.0,573.0,892.0,358.0,2.7736,0.0
-118.44,34.07,21.0,730.0,263.0,965.0,224.0,2.0511,3.0
-121.3,37.85,35.0,1034.0,206.0,604.0,192.0,2.2391,0.0
-121.36,38.63,28.0,6119.0,985.0,2631.0,934.0,4.875,0.0
-117.9,33.98,20.0,9893.0,2283.0,7228.0,2159.0,3.253,3.0
-117.16,32.72,24.0,1232.0,663.0,1184.0,626.0,1.0391,2.0
-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,0.0
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,3.0
-118.3,34.04,35.0,1090.0,345.0,1605.0,330.0,2.1518,3.0
-122.04,37.66,10.0,2031.0,357.0,867.0,352.0,5.3169,1.0
-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,3.0
-118.19,34.04,40.0,1095.0,305.0,1322.0,281.0,1.9688,3.0
-117.87,34.1,25.0,2208.0,477.0,1084.0,424.0,3.775,3.0
-118.65,34.18,27.0,1793.0,339.0,1016.0,326.0,4.925,3.0
-118.26,34.07,28.0,579.0,184.0,673.0,202.0,2.625,3.0
-122.08,37.38,36.0,1199.0,198.0,485.0,199.0,5.0796,1.0
-121.37,38.56,27.0,1827.0,509.0,852.0,450.0,2.0901,0.0
-117.98,33.94,36.0,4297.0,717.0,2038.0,700.0,5.2851,3.0
-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,3.0
-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,2.1875,0.0
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,2.0
-117.91,33.65,17.0,1328.0,377.0,762.0,344.0,2.2222,3.0
-117.68,35.03,28.0,2969.0,648.0,1644.0,570.0,3.4338,0.0
-118.37,33.93,46.0,1130.0,201.0,503.0,196.0,4.4861,3.0
-117.75,34.07,52.0,1279.0,213.0,444.0,204.0,5.2269,0.0
-122.62,37.97,52.0,370.0,62.0,150.0,56.0,7.7006,2.0
-120.6,35.12,22.0,3342.0,644.0,1342.0,593.0,3.4509,3.0
-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,3.0
-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,2.0
-117.7,33.47,21.0,1857.0,399.0,881.0,380.0,3.8403,3.0
-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7.2543,1.0
-119.66,36.3,18.0,1147.0,202.0,717.0,212.0,3.3681,0.0
-120.56,38.09,34.0,2745.0,559.0,1150.0,491.0,2.3654,0.0
-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,2.0
-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,1.0
-117.27,33.0,36.0,2426.0,454.0,1085.0,420.0,5.1523,2.0
-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,3.0
-118.46,34.24,11.0,5363.0,1160.0,2783.0,1034.0,3.8583,3.0
-121.27,38.61,17.0,6663.0,1369.0,2840.0,1299.0,2.9452,0.0
-117.74,34.06,48.0,2438.0,599.0,1508.0,548.0,2.8983,0.0
-121.96,37.95,7.0,3418.0,740.0,1583.0,676.0,3.6133,0.0
-121.9,37.39,42.0,42.0,14.0,26.0,14.0,1.7361,3.0
-122.24,37.85,37.0,334.0,54.0,98.0,47.0,4.9643,1.0
-117.98,33.74,29.0,3443.0,635.0,2257.0,620.0,4.7404,3.0
-118.29,33.73,21.0,2492.0,711.0,1699.0,672.0,2.1382,2.0
-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,2.0
-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,3.0
-121.79,37.99,18.0,3646.0,534.0,1651.0,535.0,5.7321,0.0
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,3.0
-118.4,34.09,45.0,2686.0,283.0,857.0,259.0,15.0001,3.0
-121.88,37.34,52.0,1390.0,365.0,921.0,352.0,2.1442,3.0
-117.88,33.89,16.0,959.0,176.0,353.0,185.0,4.5,3.0
-118.94,35.37,23.0,1106.0,252.0,790.0,230.0,1.8523,0.0
-120.12,34.6,10.0,2426.0,426.0,966.0,419.0,5.5106,2.0
-117.92,33.93,12.0,4415.0,890.0,1532.0,854.0,3.75,3.0
-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,3.0
-118.24,34.15,19.0,4852.0,1465.0,3171.0,1332.0,2.5924,3.0
-117.33,34.12,38.0,1703.0,385.0,1356.0,363.0,2.0391,0.0
-117.85,33.8,34.0,1593.0,283.0,872.0,255.0,3.825,3.0
-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019,0.0
-122.32,37.96,25.0,1728.0,403.0,934.0,412.0,3.375,1.0
-117.96,33.98,25.0,1259.0,184.0,599.0,170.0,5.7407,3.0
-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,0.0
-117.08,33.08,23.0,3400.0,501.0,1383.0,488.0,4.9844,3.0
-118.18,33.79,27.0,1580.0,510.0,1896.0,448.0,2.0186,2.0
-118.42,33.92,25.0,3521.0,852.0,1524.0,764.0,3.8086,3.0
-118.09,33.91,14.0,2369.0,604.0,1546.0,464.0,3.7969,3.0
-118.12,34.15,19.0,557.0,216.0,673.0,212.0,2.1763,3.0
-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,3.325,3.0
-122.23,37.8,52.0,2033.0,486.0,787.0,459.0,3.1603,1.0
-121.93,36.62,39.0,869.0,173.0,406.0,165.0,4.0313,2.0
-123.18,39.26,25.0,3066.0,570.0,1558.0,535.0,3.788,3.0
-122.24,37.49,38.0,4105.0,950.0,2561.0,909.0,3.8684,2.0
-115.58,32.79,14.0,1687.0,507.0,762.0,451.0,1.6635,0.0
-121.89,37.35,43.0,1185.0,296.0,933.0,244.0,2.925,3.0
-121.31,37.94,41.0,375.0,108.0,323.0,98.0,1.9531,0.0
-118.28,33.94,32.0,1381.0,375.0,1268.0,354.0,1.1051,3.0
-118.35,34.03,44.0,865.0,208.0,537.0,183.0,1.9,3.0
-122.0,37.4,17.0,5121.0,1017.0,1470.0,968.0,2.9706,3.0
-122.55,37.92,52.0,2303.0,350.0,859.0,359.0,6.1085,1.0
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,0.0
-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,3.0
-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,1.0
-117.29,34.16,38.0,2458.0,488.0,1135.0,453.0,2.875,0.0
-117.57,34.15,3.0,12806.0,2219.0,4249.0,1499.0,5.485,0.0
-118.29,34.09,28.0,1562.0,648.0,1974.0,597.0,1.9766,3.0
-122.46,37.66,15.0,6082.0,1284.0,3861.0,1198.0,5.4221,2.0
-118.07,33.86,31.0,2943.0,518.0,1703.0,472.0,3.7091,3.0
-118.16,34.01,37.0,690.0,261.0,952.0,255.0,1.6354,3.0
-119.59,36.72,18.0,1284.0,193.0,621.0,190.0,4.5375,0.0
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,1.0
-120.85,37.51,5.0,2899.0,745.0,1593.0,633.0,2.2292,0.0
-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,1.0
-122.46,37.73,52.0,2857.0,469.0,1431.0,496.0,5.2088,1.0
-118.24,33.96,39.0,643.0,186.0,821.0,191.0,2.5729,3.0
-122.44,37.77,52.0,2002.0,520.0,939.0,501.0,3.2239,1.0
-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,3.0
-117.36,33.98,46.0,1680.0,453.0,1570.0,435.0,2.0436,0.0
-118.03,34.06,31.0,1513.0,389.0,1396.0,364.0,2.4706,3.0
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,3.0
-118.39,34.22,35.0,1790.0,334.0,1277.0,345.0,5.0818,3.0
