longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-117.34,34.18,7.0,2914.0,481.0,1584.0,499.0,4.6312,0.0,2.7205886533211494,3.470815261220303,3.179229092391213,10.019328047218329
-121.06,38.91,18.0,6501.0,1416.0,2954.0,1373.0,2.5373,0.0,5.604140084098957,4.597765290031985,2.7840446991480525,6.750489617595637
-117.9,33.78,25.0,10336.0,2596.0,7111.0,2419.0,3.3627,3.0,9.838873177322354,10.365167026620368,6.8593877691421445,2.172201543794135
-117.6,33.65,4.0,3134.0,504.0,1599.0,485.0,6.2464,3.0,2.6034976345637064,4.143315114959587,3.26096747204435,10.03724892844021
-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,2.0,3.0556643728435624,1.5237929623616542,4.478271472515341,11.42315608786961
-117.92,33.65,25.0,1679.0,470.0,1314.0,473.0,4.1026,3.0,0.7121202380828195,3.1813166838772253,3.272793522425946,10.524008030956477
-118.25,33.93,27.0,581.0,135.0,647.0,131.0,3.2917,3.0,1.3917594615185045,3.1900868382824266,4.565333744243517,11.916625751094184
-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846,3.0,3.1602538618276013,4.300947177903544,1.9908392217843145,8.041170718583246
-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024,3.0,1.6979425878937435,3.9624917038180727,2.7698513315020152,9.696999958144932
-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062,3.0,1.7109650622316572,3.387467170317712,2.638243188317528,9.709123768389604
-118.18,33.98,36.0,903.0,266.0,1068.0,251.0,3.0398,3.0,1.0484160023645297,3.082036201987862,4.222888957107868,11.461096308506171
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,3.0,1.2682939731831209,3.101875100121183,4.315937745979484,11.460831203432736
-119.32,36.33,20.0,1896.0,266.0,674.0,277.0,9.0376,0.0,3.617122195321473,3.3121009357317286,4.720707464554172,11.428647595985744
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,0.0,3.7655471736923394,1.328505166841687,3.954802095506264,10.679977563703863
-122.38,37.6,33.0,2577.0,590.0,1867.0,566.0,3.3632,2.0,2.975638554770975,1.3686365863528624,3.1966472853431833,10.052487005416497
-122.27,37.83,48.0,1798.0,432.0,987.0,374.0,1.0972,1.0,3.6333270891784335,1.9705759439570132,4.740440264131316,11.37921372702492
-122.26,37.98,28.0,2038.0,329.0,947.0,349.0,5.1178,1.0,3.137434259100374,0.8628269156415864,4.058468883687076,11.073832572849588
-120.83,37.79,16.0,893.0,164.0,548.0,155.0,3.6875,0.0,3.3577117365373295,1.730618441406594,4.696826633425622,11.832540566384829
-117.84,33.75,16.0,4367.0,1161.0,2164.0,1005.0,4.0214,3.0,2.9847515017676547,4.316229470713764,1.4104111615693131,7.994702672124813
-117.88,33.73,33.0,2291.0,594.0,3232.0,589.0,3.2037,3.0,1.6518138243247322,3.5460829605075763,2.523849116812652,9.410362257997308
-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,0.0,4.153547435438626,2.505979685812317,2.796128736063219,9.022003821495948
-117.09,32.68,29.0,1792.0,449.0,1650.0,396.0,2.2201,2.0,1.2233034629903408,3.522842438639421,3.5514429904673106,10.588945142344674
-122.38,40.69,21.0,1774.0,370.0,875.0,354.0,1.7422,0.0,4.483031149268366,1.9300906873220551,4.873982604881467,11.418507378384389
-120.2,34.61,15.0,2958.0,690.0,1348.0,617.0,3.8582,2.0,1.892023621443839,2.3749467142869203,2.2193103779117416,9.629660005199613
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,2.0,0.8571720885012558,2.778510163452267,2.779641401037149,10.099265377125596
-121.93,36.63,41.0,1049.0,198.0,428.0,183.0,4.3571,2.0,2.7147005295400843,1.6717637667995389,4.779251619644564,11.953123329292891
-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,3.0,1.8002348239022807,3.4069753945520924,2.944601935364631,9.693661841501743
-117.82,33.74,25.0,2720.0,680.0,1559.0,631.0,3.0958,3.0,1.284106343212279,3.343271385748819,2.6223003455419502,9.756468785929847
-122.41,37.59,34.0,3931.0,622.0,1717.0,621.0,6.2946,2.0,3.353716108277488,2.151778754735515,3.203040428694824,9.75855081376118
-117.32,34.08,46.0,1308.0,276.0,576.0,244.0,3.1875,0.0,2.3566856971700623,3.2013970578422852,4.789140769341889,11.724243636152956
-119.22,34.27,11.0,4695.0,955.0,2065.0,982.0,3.2158,2.0,2.9969420402442513,3.663866937084224,1.0573277541116937,8.135107200313918
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,3.0,1.907880874021586,3.4504501480954333,3.661942436560776,10.37547581555135
-121.99,37.25,22.0,4240.0,532.0,1480.0,514.0,11.2463,3.0,4.830409638733477,4.5124466535866095,4.79848764160408,10.507850211589648
-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,2.5335,3.0,3.2242158085775805,4.567561491694876,1.9344707592377557,8.227514933537952
-121.94,37.3,26.0,4348.0,814.0,2347.0,810.0,4.7275,3.0,3.383494846132953,2.778336893539362,2.281488892381304,8.812080513035724
-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,0.0,2.0766052291810335,2.883823776852713,4.435266013701399,11.630972946355106
-117.31,34.5,14.0,2443.0,447.0,883.0,465.0,2.1111,0.0,2.4816107705795023,3.132058734505493,3.6023697113793993,10.572849491424758
-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2.1638,3.0,1.6523164543396671,3.922240362315238,3.056826696852136,9.89555058683391
-121.65,39.35,24.0,1003.0,251.0,1098.0,227.0,1.7552,0.0,3.8909914926575535,1.5839781015668852,4.794177843121353,11.639456924649911
-118.9,35.26,31.0,6145.0,1492.0,5666.0,1457.0,1.9066,0.0,6.04687969937652,6.097665509346047,3.2493420830801787,5.47627940902852
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,1.0,3.823677543562969,2.3560146274268776,3.953061471878675,10.098166592571308
-118.46,34.07,49.0,2418.0,301.0,850.0,318.0,14.2867,3.0,5.635311042169644,6.424090887940261,6.852667941476188,12.38654139477399
-121.28,37.94,40.0,2806.0,685.0,2268.0,635.0,1.8814,0.0,3.6149504585091936,1.9981136321521968,3.47042032945586,9.816581031032008
-121.14,38.77,15.0,10282.0,1333.0,3868.0,1300.0,6.4789,0.0,6.634626740059563,5.872272021919938,3.604407237143652,5.828149562394335
-118.12,34.01,33.0,1956.0,478.0,1472.0,464.0,1.9867,3.0,1.2129554024614742,3.1357238041501287,3.448193387258621,10.547907263686303
-122.46,37.59,21.0,12902.0,2118.0,6160.0,2082.0,5.7653,2.0,9.470993363731704,9.15095891493573,6.218950345536929,2.9072623173669276
-121.89,37.3,46.0,2639.0,448.0,938.0,424.0,5.0662,3.0,2.918825050630948,2.1812565252654545,4.174095438873268,10.973853350863168
-119.09,34.22,8.0,40.0,10.0,309.0,16.0,4.0208,2.0,2.588463412367861,3.340129662129854,4.994642183694901,12.34624326390458
-118.3,34.06,43.0,1366.0,740.0,942.0,672.0,1.6953,3.0,1.7854088326538955,3.3364337048354176,3.6801277812145026,10.50955400165368
-117.95,34.02,19.0,1129.0,258.0,900.0,228.0,3.875,3.0,1.2668293467021254,3.211617504687551,4.024041511733584,11.3545285245502
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,0.0,2.704646043993325,3.0842030110067347,5.333975798022277,12.48864548160786
-121.88,37.32,30.0,1242.0,338.0,1438.0,325.0,2.6607,3.0,2.6844854068650137,1.7510704523591771,4.0313932563903085,11.130395931084664
-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4.3864,1.0,2.9845092510397375,0.74725787032033,3.597853647450124,10.509679706555447
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,3.0,1.187422620493488,3.1262331614328542,3.9760154326133974,11.148943044330869
-118.2,34.02,42.0,498.0,120.0,548.0,119.0,3.7543,3.0,1.661211445639755,3.3291879513322415,4.944962021353156,12.175076966055244
-119.05,34.19,39.0,143.0,36.0,113.0,33.0,2.8942,2.0,2.0579167082438063,2.9682847053416044,5.2238489978105,12.562084871470963
-121.98,37.27,29.0,2658.0,484.0,1318.0,498.0,5.3561,3.0,2.7524453293887627,1.9304783581592355,3.458841696431791,10.433106219675407
-121.25,37.96,26.0,2205.0,478.0,1730.0,472.0,2.4866,0.0,3.241296423833352,1.14885124491078,3.5403607187533694,10.38606022587463
-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,2.0,1.774810971549999,3.518348371581836,3.4386327313748777,10.467748142770125
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,3.0,1.393443928968058,3.3478167197228204,3.447653030084751,10.574338509722242
-117.35,33.68,10.0,516.0,107.0,282.0,96.0,4.2788,3.0,2.2850048326817944,3.9333756615090154,4.871021549480943,12.115410816382674
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,2.0,1.105288453322467,2.918405245996666,2.435542220479704,9.645258511042227
-121.94,36.97,31.0,1738.0,422.0,746.0,355.0,2.5172,2.0,2.5817905474140055,1.0947597727970897,3.9499031626757986,11.111521379456232
-121.48,38.59,52.0,1186.0,341.0,1038.0,320.0,1.6116,0.0,3.9625003077781806,2.2115090856007416,5.17392254421351,11.74512667437786
-122.52,37.9,16.0,1704.0,402.0,689.0,348.0,4.4239,1.0,3.3551123731591916,1.2697833350431642,4.080278241900217,11.110047934860724
-120.49,40.31,16.0,1821.0,360.0,969.0,359.0,3.4643,0.0,3.7999282915176504,1.5384161548843756,4.274676196276682,11.09619462044956
-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,3.0,2.829404645767652,1.995375406514108,3.757801533379359,10.748665111525057
-119.74,34.43,26.0,3119.0,562.0,1459.0,562.0,5.0434,2.0,1.3731780965509737,2.311514806351842,2.464203307493462,9.8291218952866
-122.37,37.95,32.0,1298.0,363.0,716.0,268.0,0.9797,1.0,3.4994218877432317,1.5336572899783965,4.671770455199342,11.58632222515096
-120.79,37.41,35.0,2436.0,466.0,1730.0,469.0,2.2071,0.0,3.024731592738904,1.3285593616942777,3.5961491110359805,10.41596569930275
-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,2.0,1.9023229894752416,3.9578740433018673,2.7707318926206086,9.546194359413006
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,0.0,2.5871922744993747,3.5110894758591185,4.219163685652332,10.736337603371824
-121.34,37.98,8.0,2628.0,428.0,1158.0,393.0,5.3002,0.0,3.6898614482952032,2.0994079364064926,3.818531279781256,10.601241760139803
-117.72,33.61,26.0,2653.0,621.0,774.0,584.0,2.49,3.0,1.079087473050948,3.293355964108913,3.1157639245243542,10.267021068489036
-119.29,36.34,28.0,1440.0,431.0,2178.0,440.0,1.2634,0.0,2.6952776335420108,2.091642647891644,3.518007647763207,10.439142044299864
-117.06,32.81,17.0,3939.0,550.0,1694.0,553.0,6.7927,3.0,2.324194700818912,4.291904494686562,3.1092032653883974,9.753975120313674
-124.18,40.78,37.0,1453.0,293.0,867.0,310.0,2.5536,2.0,4.594142807247194,2.225940915273405,5.362026508547606,11.881512618379752
-117.96,34.71,32.0,3511.0,646.0,1733.0,510.0,3.46,0.0,2.1403081608455325,2.6816522846197715,2.8014955868723703,9.724306477071623
-118.36,33.98,29.0,2861.0,816.0,1715.0,775.0,2.7712,3.0,1.688393836768978,3.320609458067728,2.325903352978774,9.353716764152358
-118.15,34.16,20.0,2410.0,632.0,2135.0,578.0,1.6887,3.0,1.901576618183015,3.4162331067733573,2.7370486824154585,9.75017046185928
-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,3.0,3.245612119616623,1.8582814551287925,3.811299658549041,10.630779709728264
-119.57,36.7,7.0,1761.0,309.0,974.0,308.0,3.7261,0.0,3.053497013291953,2.293204942422214,3.925882854784246,11.00215989689669
-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,0.0,2.454081339293648,1.4694008931023894,4.011997207901882,11.18556826915379
-119.16,34.27,24.0,1824.0,331.0,1049.0,320.0,5.9181,2.0,1.3362855150459698,2.5677520025887435,3.571040168672475,10.896338607955675
-118.21,34.07,31.0,1453.0,404.0,1486.0,389.0,2.3859,3.0,1.0081129264484237,3.027082372392567,3.5907459342339005,10.790464195858648
-117.99,33.78,19.0,7399.0,1698.0,3554.0,1593.0,3.1049,3.0,5.536584933304306,6.343099166191175,2.676950481810821,5.410507946512694
-118.37,34.06,52.0,2402.0,506.0,878.0,464.0,4.0217,3.0,1.76612962321506,3.355967114063236,4.094272997472996,10.91426120393064
-117.08,32.8,25.0,2963.0,552.0,1162.0,556.0,3.625,2.0,1.0541317321876331,3.452146111897449,2.98705637151841,10.095133862219354
-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432,0.0,3.695709382195711,1.695495109034314,3.5479068802287057,10.200815077008832
-122.74,38.42,42.0,2050.0,434.0,1073.0,416.0,2.375,3.0,3.447343757440313,2.0535870455458887,4.458505332132867,11.175938308801603
-121.95,37.28,19.0,7027.0,1847.0,3759.0,1753.0,3.1509,3.0,6.467013916515024,6.1835337985866605,3.3829877358972356,5.340260971467021
-114.57,33.52,27.0,173.0,35.0,117.0,34.0,2.0833,0.0,3.162086393234533,4.492939991020636,5.740925445244038,12.684220451984755
-117.84,33.74,22.0,6072.0,1802.0,4715.0,1666.0,3.1353,3.0,5.9444376721347245,6.75143083783812,3.1497344425444536,5.107336525567005
-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,0.0,3.63735091372976,2.1825905327700914,5.494521361536558,12.454303926767691
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,1.0,3.553484701774254,1.9332165522713,5.067456779465041,11.84535652237967
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,1.0,3.1420069817037355,1.213941879386279,3.3368409283141847,10.226880667750212
-122.14,38.16,4.0,3273.0,495.0,1497.0,454.0,5.3345,1.0,3.86683638058511,2.390910476899849,3.5433417981094415,10.191534761713628
-122.03,37.98,45.0,2842.0,567.0,1261.0,535.0,3.6042,1.0,3.2598038253565003,1.377734946910831,3.836923409539414,10.48936231399464
-118.36,34.07,48.0,1740.0,360.0,748.0,357.0,4.7019,3.0,1.5514842365837709,3.255606776921843,4.323615304815155,11.328729545850676
-121.56,39.52,26.0,1957.0,429.0,945.0,397.0,1.7308,0.0,3.8538214457344337,1.4376178511360689,4.382266886998929,11.094284138197326
-122.08,37.62,27.0,1826.0,309.0,1016.0,313.0,5.64,1.0,3.043492590383654,1.1011056817216345,4.07502471405075,11.128844130565517
-118.47,34.06,45.0,3030.0,433.0,916.0,399.0,9.4664,3.0,3.197060605282514,4.354700653466653,4.736774625516591,11.099210908453893
-118.32,33.98,44.0,1448.0,314.0,861.0,310.0,2.2396,3.0,1.5327246848457292,3.2217303322845225,4.3768272216558906,11.446308713276329
-122.08,37.82,4.0,2045.0,237.0,830.0,252.0,11.3421,1.0,5.325070805962411,4.542225427937305,5.73806712901198,11.825329940030944
-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,0.0,5.549142713849233,4.5609126215111635,2.6567972352630487,6.6999805787362945
-117.9,34.12,33.0,1555.0,361.0,1571.0,386.0,4.0529,3.0,0.5132810105764103,3.0264695469120264,3.5282936982873996,10.756163152723852
-121.92,37.34,35.0,357.0,120.0,377.0,99.0,3.0139,3.0,3.0308696329690687,2.1897208165335544,5.148226048354872,12.352878245999923
-117.39,34.04,27.0,2919.0,549.0,1841.0,564.0,2.8682,0.0,2.125741664566016,3.0410291736186017,2.9467823197083103,9.845945402554111
-118.32,34.0,50.0,2189.0,460.0,1097.0,469.0,2.4583,3.0,1.7858842230832277,3.3640216244816763,4.093176428032074,10.92388595019845
-121.42,38.52,32.0,2828.0,556.0,1655.0,485.0,2.5574,0.0,3.458051514971949,1.22479903098264,3.610093344318972,10.27941348458549
-117.92,33.78,35.0,1654.0,323.0,1065.0,354.0,3.4837,3.0,0.6853658117474499,3.121438116585614,3.8630804992830465,11.073803734189774
-117.94,33.76,27.0,2512.0,506.0,1861.0,511.0,4.2386,3.0,0.9186931279249552,3.217177424026251,2.8333584245035746,10.026876793126496
-122.44,37.74,23.0,6291.0,1269.0,2818.0,1198.0,4.2672,1.0,4.918960076487009,3.932716601009707,2.2263440560241308,7.142946754062238
-119.78,36.8,34.0,2200.0,493.0,1243.0,431.0,1.8514,0.0,2.698877863733399,1.621213414506637,3.6921700341731234,10.63767396878686
-122.79,39.09,20.0,1798.0,395.0,685.0,331.0,1.625,0.0,4.165039552471759,1.7357567196694907,4.697809677687574,11.387077631425065
-118.05,34.06,45.0,531.0,164.0,722.0,166.0,2.1406,3.0,1.909779892246961,3.46108145421412,4.974481147254119,12.091447046913704
-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,7.912,1.0,3.642178026411164,2.2988690263684517,4.161675585469539,10.8261631186532
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,3.0,1.0970960152677414,3.176103811304257,4.3868216060347205,11.631272415974289
-117.15,32.9,12.0,1681.0,381.0,1050.0,362.0,4.2008,3.0,1.6955733477404744,3.8782909792461666,3.7819156233836657,10.884720747853006
-118.16,34.68,9.0,4303.0,900.0,2240.0,861.0,3.7807,0.0,3.346244864913851,3.680546919374881,1.8926243698779497,8.418618956287093
-118.99,37.65,20.0,2474.0,625.0,338.0,141.0,5.01,0.0,2.7786434429376174,1.7749809952350686,3.8796972463798287,10.992348336418893
-119.31,34.41,22.0,2612.0,494.0,1361.0,439.0,4.1319,2.0,1.0684021780767512,2.2815934658221293,2.753643314139504,10.193563862496315
-121.62,36.69,11.0,4712.0,1098.0,5982.0,1105.0,2.5986,3.0,5.340835828081365,5.176334888185177,2.473555685983834,6.513681192245453
-117.48,34.0,12.0,6751.0,1153.0,3266.0,1134.0,3.8529,0.0,4.533823771859867,5.053174195495766,1.9424890978552765,6.814335402612526
-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,5.7509,3.0,1.7538218172833506,3.375843365597764,4.482852472966128,11.47637467489172
-118.24,33.93,19.0,325.0,74.0,354.0,87.0,2.75,3.0,1.9604447395013815,3.4496290730932473,4.8533458440690715,12.199617069063702
-117.07,32.64,30.0,2873.0,774.0,1593.0,731.0,2.24,2.0,1.753100254959192,3.759356581218818,2.778534894732548,9.570049027274427
-121.92,38.57,10.0,1320.0,246.0,898.0,228.0,1.9327,0.0,4.028696643359385,2.09302349951768,4.729510908983345,11.568424804357244
-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,1.0,3.686860611345716,2.2520944991365868,5.191608143588732,11.928063729760824
-118.04,33.92,35.0,2469.0,522.0,2151.0,537.0,3.4219,3.0,1.1059859793820646,3.202838557434129,2.912131970224333,9.97008409214994
-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,0.0,3.818147245818563,1.4405042800147492,3.9649285105897616,10.623958774331577
-121.87,39.82,11.0,5103.0,825.0,2456.0,810.0,4.5032,0.0,4.76075560141226,3.0684364669483575,3.0414884067665064,8.705440033377613
-122.07,37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,3.0,3.729083133203376,3.1816918821017484,5.192348110446695,11.955124445541752
-122.03,38.01,27.0,3228.0,562.0,1666.0,588.0,4.5707,1.0,3.168647740394045,1.1676189755791495,3.052689351156406,9.8998561982816
-119.35,36.19,6.0,958.0,226.0,734.0,230.0,1.0349,0.0,3.4365676510875285,2.9279314783656023,4.631747642538218,11.610239099586964
-117.45,34.01,26.0,3042.0,598.0,1720.0,551.0,2.76,0.0,2.160597210923737,3.0485480508468648,2.923918737292182,9.822663944547289
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,0.0,14.053316624127005,14.310085016416703,10.886097158991925,3.7878222131243207
-118.4,34.01,48.0,1427.0,253.0,693.0,268.0,5.7405,3.0,1.8709463908354036,3.4449683057691884,4.676591821405656,11.67737691676844
-122.14,39.97,27.0,1079.0,222.0,625.0,197.0,3.1319,0.0,4.088688192165012,1.498751472052139,5.083543542256393,11.92746852236533
-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,3.0,1.060260241521826,3.0217590339635763,3.4385220018389075,10.49722091278722
-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,3.0,2.2287590193152957,4.229733256632593,3.6164425317840783,10.439621402853744
-118.45,34.17,33.0,3100.0,687.0,1388.0,658.0,4.3333,3.0,1.212559225896522,3.052601644647741,2.6073113611953183,9.735885208719504
-118.99,35.37,36.0,832.0,198.0,814.0,174.0,1.4773,0.0,2.592080584285702,2.4205839542766623,4.7117440962207855,11.808992679649243
-118.18,33.8,30.0,2734.0,758.0,2951.0,691.0,1.7689,2.0,2.1730793040301988,3.455615790166714,2.2697769590278356,9.071974578553084
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,3.0,1.449193590998659,3.200529938989975,3.1708998684358263,10.174084638329235
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,3.0,1.605750283203292,2.2822213596636276,4.051917173346054,11.43157573822116
-118.09,33.74,44.0,1671.0,390.0,871.0,367.0,4.6369,2.0,1.1687689209899634,2.9896986476115517,4.028835803575668,11.12274048372419
-119.81,34.44,23.0,3172.0,588.0,1467.0,559.0,4.6806,2.0,1.4287806021374387,2.297954888818179,2.3424598271937658,9.758190455758522
-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,2.7312,0.0,2.7747562638297074,2.644109598688339,4.849470377521679,11.719918676013531
-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,3.0,1.1571256811453696,2.9991622750274956,4.150876339748974,11.46594834432496
-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,0.0,2.7924033497050247,3.6577263622188543,2.9139115434306464,9.548945373130652
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,3.0,2.290368443905754,3.888465521363732,1.7208598711153396,8.581925405641732
-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,2.0,3.0147093205646938,1.95094260877345,2.3575089819749366,9.301685134206146
-118.02,33.9,34.0,1636.0,358.0,977.0,357.0,3.5938,3.0,0.6274841445632936,3.0452776211999333,3.8112111247889513,11.048963909547837
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,3.0,0.8854684428118865,3.070458356092432,3.789737470549555,10.92267390505918
-118.32,34.03,50.0,1845.0,349.0,1109.0,335.0,2.8971,3.0,1.7007257411494834,3.319703927080955,4.338791337992637,11.270572630986976
-121.3,37.98,39.0,3375.0,659.0,1388.0,631.0,2.6364,0.0,3.42554981754576,1.5699553080335549,3.488474159022479,10.022134670205483
-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,3.0,3.4430333286835904,2.2040185953528,3.3406293355516925,9.85504062869546
-117.33,34.06,36.0,755.0,157.0,625.0,152.0,2.0242,0.0,2.4087361946195256,3.2045317577868686,4.91009456226357,11.980338770364122
